Código do IBGE;Código do Município;Município;Estado;Ano de Referência;Prestadores;Serviços;Natureza Jurídica;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES003 - Quantidade de economias ativas de esgotos;ES004 - Extensão da rede de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;ES007 - Volume de esgotos faturado;ES008 - Quantidade de economias residenciais ativas de esgotos;ES009 - Quantidade de ligações totais de esgotos;ES012 - Volume de esgoto bruto exportado;ES013 - Volume de esgotos bruto importado;ES014 - Volume de esgoto importado tratado nas instalações do importador;ES015 - Volume de esgoto bruto exportado tratado nas instalações do importador;ES026 - População urbana atendida com esgotamento sanitário;ES028 - Consumo total de energia elétrica nos sistemas de esgotos;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN021_AE - Extensão da rede de esgoto por ligação;IN024_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com água;IN046_AE - Índice de esgoto tratado referido à água consumida;IN047_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com esgoto;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água;IN059_AE - Índice de consumo de energia elétrica em sistemas de esgotamento sanitário
;520480;Campo Alegre de Goiás;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520480;Campo Alegre de Goiás;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520480;Campo Alegre de Goiás;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520485;Campo Limpo de Goiás;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO | [52048540] PREFEITURA MUNICIPAL DE CAMPO LIMPO DE GOIÁS - PMCLGO;Água | Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;520485;Campo Limpo de Goiás;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520485;Campo Limpo de Goiás;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520485;Campo Limpo de Goiás;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520485;Campo Limpo de Goiás;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520490;Campos Belos;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO | [52049040] PREFEITURA MUNICIPAL DE CAMPOS BELOS - PMC;Água e Esgoto | Res. Sólidos;;9.859;3.040;3.193;50;344,72;344,72;344,72;2.808;3.040;0;0;0;0;9.859;50,05;59,88;100;15,74;58,91;59,88;58,91;51,44;0,15
;520490;Campos Belos;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;9.526;2.936;3.097;49,96;343,89;343,89;343,89;2.712;3.312;0;0;0;;9.526;35,21;59,83;100;15,38;57,47;59,83;57,47;50,18;0,1
;520490;Campos Belos;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;9.209;2.855;3.019;49,95;364,97;364,97;364,97;2.678;3.185;0;0;0;;9.209;37,52;61,12;100;15,91;57,82;61,12;57,82;50,49;0,1
;520490;Campos Belos;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;10.379;2.780;2.961;49,95;351,15;351,15;351,15;2.613;3.095;;;;;10.379;39,8;62,29;100;15,84;66,43;62,29;66,43;55,36;0,11
;520490;Campos Belos;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;10.576;2.830;3.023;50;164,7;164,7;164,7;2.662;3.215;;;;;10.576;32;28,59;100;15,55;68,64;28,59;68,64;57,2;0,19
;520495;Campos Verdes;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520495;Campos Verdes;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520495;Campos Verdes;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520495;Campos Verdes;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520495;Campos Verdes;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520500;Carmo do Rio Verde;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO | [52050040] PREFEITURA MUNICIPAL DE CARMO DO RIO VERDE - PM_CRV;Água | Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;520500;Carmo do Rio Verde;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520500;Carmo do Rio Verde;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520500;Carmo do Rio Verde;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520500;Carmo do Rio Verde;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520505;Castelândia;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520505;Castelândia;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520505;Castelândia;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520505;Castelândia;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520505;Castelândia;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520510;Catalão;GO;2009;[52051011] Superintendência Municipal de Água e Esgoto - SAE;Água e Esgoto;;43.998;14.714;15.580;215;2.222,00;2.222,00;2.199,00;14.246;14.792;0;0;0;0;43.998;0;53,18;100;14,76;58,43;53,18;58,43;54,25;0
;520510;Catalão;GO;2008;[52051011] Superintendência Municipal de Água e Esgoto - SAE;Água e Esgoto;;39.897;13.674;14.446;205,85;2.111,90;2.111,90;2.090,47;13.209;13.715;0;0;0;;39.897;0;55,23;100;15,22;53,97;55,23;53,97;50,11;0
;520510;Catalão;GO;2007;[52051011] Superintendência Municipal de Água e Esgoto - SAE;Água e Esgoto;;38.934;12.967;13.678;200,34;2.160,59;2.160,59;2.160,59;12.510;12.978;0;0;0;;38.934;0;59,03;100;15,35;55,45;59,03;55,45;51,48;0
;520510;Catalão;GO;2006;[52051011] Superintendência Municipal de Água e Esgoto - SAE;Água e Esgoto;;37.893;11.933;12.598;182,3;1.783,70;;1.783,70;11.480;11.952;;;;;37.893;0;51,02;;15,05;59,05;;59,05;52,86;0
;520510;Catalão;GO;2005;[52051011] Superintendência Municipal de Água e Esgoto - SAE;Água e Esgoto;;36.321;11.444;12.107;170,2;;;1.772,70;11.049;11.474;;;;;36.321;0;;;15,05;57,49;;57,49;51,47;
;520520;Caturaí;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO | [52052040] PREFEITURA MUNCIPAL DE CATUAÍ - PMC;Água | Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;520520;Caturaí;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520520;Caturaí;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520520;Caturaí;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520520;Caturaí;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520530;Cavalcante;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520530;Cavalcante;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520530;Cavalcante;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520530;Cavalcante;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520530;Cavalcante;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520540;Ceres;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO | [52054040] Secretaria Municipal de Meio Ambiente e Saneamento - SEMMAS;Água e Esgoto | Res. Sólidos;;7.644;2.678;3.059;119,79;407,29;407,29;407,29;2.479;2.691;0;0;0;0;7.644;133,02;42,29;100;42,97;42,13;42,29;42,13;40,09;0,33
;520540;Ceres;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;7.221;2.490;2.854;114,11;397,26;397,26;397,26;2.355;2.752;0;0;0;;7.221;99,86;41,42;100;42,71;39,71;41,42;39,71;37,78;0,25
;520540;Ceres;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;6.788;2.372;2.695;114,11;274,72;274,72;274,72;2.240;2.592;0;0;0;;6.788;0;28,03;100;62,02;38,28;28,03;38,28;36,42;0
;520540;Ceres;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;2.503;950;1.106;114,11;77,53;27,78;77,53;862;1.088;;;;;2.503;46,3;7,97;35,83;133,75;16,18;2,86;16,18;13,2;0,6
;520540;Ceres;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;902;260;287;90;11,3;0;11,3;253;438;;;;;902;46;1,14;0;205,48;5,81;0;5,81;4,74;4,07
;520545;Cezarina;GO;2009;[52054511] Prefeitura Municipal de Cezarina - PMC | [52087000] Saneamento de Goiás S/A - SANEAGO;Água | Água;;;0;0;0;0;0;0;0;0;;;;;;0;;;;;;;;
;520545;Cezarina;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520545;Cezarina;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520545;Cezarina;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520545;Cezarina;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520547;Chapadão do Céu;GO;2009;[52054711] Sistema de Água e Esgoto de Chapadão do Céu - SANEACÉU | [52054740] Prefeitura Municipal de Chapadão do Céu - GO - SAMA;Água e Esgoto | Res. Sólidos;;3.572;1.207;1.573;34;257;257;257;1.427;1.207;0;0;0;0;3.572;2;48,58;100;28,17;73,99;48,58;73,99;60,92;0,01
;520547;Chapadão do Céu;GO;2008;;;;;;;;;;;;;;;;;;;;;;;;;;
;520547;Chapadão do Céu;GO;2007;;;;;;;;;;;;;;;;;;;;;;;;;;
;520547;Chapadão do Céu;GO;2006;;;;;;;;;;;;;;;;;;;;;;;;;;
;520547;Chapadão do Céu;GO;2005;;;;;;;;;;;;;;;;;;;;;;;;;;
;520549;Cidade Ocidental;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;26.525;7.703;8.220;37,93;1.029,71;1.029,71;1.029,71;7.693;8.358;0;0;0;0;26.525;452,67;55,01;100;4,75;53,5;55,01;53,5;50,64;0,44
;520549;Cidade Ocidental;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;23.321;6.859;7.249;37,93;947,58;947,58;947,58;6.752;7.628;0;0;0;;23.321;352,85;51,15;100;4,77;48,03;51,15;48,03;45,46;0,37
;520549;Cidade Ocidental;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;22.031;6.550;6.932;37,93;875,46;875,46;875,46;6.742;8.260;0;0;0;;22.031;404,58;50,68;100;4,46;47,9;50,68;47,9;45,34;0,46
;520549;Cidade Ocidental;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;24.608;6.375;6.778;37,93;852,53;852,53;852,53;6.294;8.742;;;;;24.608;456;54,25;100;4,39;59,1;54,25;59,1;50,45;0,53
;520549;Cidade Ocidental;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água e Esgoto;;24.614;6.346;6.794;37,9;849,3;849,3;849,3;6.294;8.512;;;;;24.614;407;52,41;100;5,2;60,71;52,41;60,71;51,82;0,48
;520551;Cocalzinho de Goiás;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520551;Cocalzinho de Goiás;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520551;Cocalzinho de Goiás;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520551;Cocalzinho de Goiás;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520551;Cocalzinho de Goiás;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520552;Colinas do Sul;GO;2009;;;;;;;;;;;;;;;;;;;;;;;;;;
;520552;Colinas do Sul;GO;2008;;;;;;;;;;;;;;;;;;;;;;;;;;
;520552;Colinas do Sul;GO;2007;;;;;;;;;;;;;;;;;;;;;;;;;;
;520552;Colinas do Sul;GO;2006;;;;;;;;;;;;;;;;;;;;;;;;;;
;520552;Colinas do Sul;GO;2005;;;;;;;;;;;;;;;;;;;;;;;;;;
;520570;Córrego do Ouro;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520570;Córrego do Ouro;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520570;Córrego do Ouro;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520570;Córrego do Ouro;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520570;Córrego do Ouro;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520580;Corumbá de Goiás;GO;2009;;;;;;;;;;;;;;;;;;;;;;;;;;
;520580;Corumbá de Goiás;GO;2008;[52058011] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520580;Corumbá de Goiás;GO;2007;[52058011] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520580;Corumbá de Goiás;GO;2006;[52058011] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520580;Corumbá de Goiás;GO;2005;;;;;;;;;;;;;;;;;;;;;;;;;;
;520590;Corumbaíba;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO | [52059040] PREFEITURA MUNICIPAL DE CORUMBAÍBA - PREF. MUNIC.;Água | Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;520590;Corumbaíba;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520590;Corumbaíba;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520590;Corumbaíba;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520590;Corumbaíba;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520620;Cristalina;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO | [52062040] Prefeitura Municipal de Cristalina - GO - PM;Água e Esgoto | Res. Sólidos;;8.403;2.477;2.832;85,89;120,35;0;120,35;2.470;2.545;0;0;0;0;8.403;85,23;9,48;0;33,75;26,38;0;26,38;21,82;0,71
;520620;Cristalina;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520620;Cristalina;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520620;Cristalina;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520620;Cristalina;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520630;Cristianópolis;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520630;Cristianópolis;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520630;Cristianópolis;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520630;Cristianópolis;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520630;Cristianópolis;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520640;Crixás;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520640;Crixás;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520640;Crixás;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520640;Crixás;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520640;Crixás;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520650;Cromínia;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520650;Cromínia;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520650;Cromínia;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520650;Cromínia;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520650;Cromínia;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520660;Cumari;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO | [52066040] Secretaria Municipal de Agricultura, Abastecimento e Meio Ambiente - SAAMA;Água | Res. Sólidos;;2.512;;;;;;0;;;0;0;0;0;2.512;;;;;;;;;
;520660;Cumari;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520660;Cumari;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520660;Cumari;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520660;Cumari;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520670;Damianópolis;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520670;Damianópolis;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520670;Damianópolis;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520670;Damianópolis;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520670;Damianópolis;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520680;Damolândia;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520680;Damolândia;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520680;Damolândia;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520680;Damolândia;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520680;Damolândia;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520690;Davinópolis;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520690;Davinópolis;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520690;Davinópolis;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520690;Davinópolis;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520690;Davinópolis;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520710;Diorama;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520710;Diorama;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520710;Diorama;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520710;Diorama;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520710;Diorama;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520830;Divinópolis de Goiás;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520830;Divinópolis de Goiás;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520830;Divinópolis de Goiás;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520830;Divinópolis de Goiás;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520830;Divinópolis de Goiás;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520725;Doverlândia;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520725;Doverlândia;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520725;Doverlândia;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520725;Doverlândia;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520725;Doverlândia;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520735;Edealina;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520735;Edealina;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520735;Edealina;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520735;Edealina;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520735;Edealina;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520740;Edéia;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520740;Edéia;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520740;Edéia;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520740;Edéia;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520740;Edéia;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520750;Estrela do Norte;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520750;Estrela do Norte;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520750;Estrela do Norte;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520750;Estrela do Norte;GO;2006;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520750;Estrela do Norte;GO;2005;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520753;Faina;GO;2009;[52075311] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520753;Faina;GO;2008;[52075311] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520753;Faina;GO;2007;[52075311] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520753;Faina;GO;2006;[52075311] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto;;;0;0;0;0;0;0;0;0;;;;;;0;;;;;;;;
;520753;Faina;GO;2005;[52075311] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520760;Fazenda Nova;GO;2009;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520760;Fazenda Nova;GO;2008;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
;520760;Fazenda Nova;GO;2007;[52087000] Saneamento de Goiás S/A - SANEAGO;Água;;;;;;;;;;;;;;;;;;;;;;;;
